gap,homo,lumo,is_camb3lyp/6-31g,is_QChem PBE0/def2-SVP DFT,is_QChem B3LYP/def2-SVP DFT,is_b3lyp/6-31g(d),is_QChem BP86/def2-SVP DFT,is_QChem M06-2X/def2-SVP DFT
2.5236,-5.446902707256198,-2.6403205759357995,0,0,0,1,0,0
1.8898,-5.4493517318036,-3.1698541058514,0,0,0,1,0,0
1.7486,-5.255062451043201,-2.9176045774692,0,0,0,1,0,0
3.0657,-6.187868689760001,-1.12927243019,1,0,0,0,0,0
2.3056,-4.972064058899201,-2.5608633350646004,0,0,0,1,0,0
1.962,-5.012336907012,-2.5540604890996,0,0,0,1,0,0
2.7576,-6.432226916830001,-1.7311882411699997,1,0,0,0,0,0
2.9037,-5.226762611828799,-1.8669730466346004,0,0,0,1,0,0
2.8166,-5.114379596487001,-1.9867031356186,0,0,0,1,0,0
2.1262,-4.82811583828,-2.58344878367,0,0,0,1,0,0
1.9666,-5.913033712777999,-3.4493150180935994,0,0,0,1,0,0
2.8344,-6.28936715156,-1.57472278398,1,0,0,0,0,0
1.8289,-5.0210445498472,-2.8991008364444,0,0,0,1,0,0
2.1339,-5.214245375253201,-2.6980087097189998,0,0,0,1,0,0
3.2372,-6.159840964390001,-2.60440154924,0,0,0,1,0,0
1.5561,-4.479810124871801,-2.7502545667302,0,0,0,1,0,0
1.9882,-4.444435325853799,-2.2688851862468,0,0,0,1,0,0
2.7028,-4.2890583240132,-1.2389343071458,0,0,0,1,0,0
1.9363,-4.631105419133401,-2.391880641294,0,0,0,1,0,0
1.5873,-4.5614442764518,-2.7227710690316,0,0,0,1,0,0
2.1028,-6.0126273777056,-3.5508134798913997,0,0,0,1,0,0
2.9173,-5.98323908314,-1.02396437465,1,0,0,0,0,0
1.8245,-4.7138280260678,-2.7192335891298,0,0,0,1,0,0
1.3852,-5.44009986129,-3.79517170695,0,0,0,1,0,0
2.3012,-4.960363163839401,-2.3975950319046,0,0,0,1,0,0
3.1247,-5.821059235331202,-2.2882052687874,0,0,0,1,0,0
3.6498,-5.79929012824,-1.7752706830300002,0,0,0,1,0,0
2.1743,-5.233293343955199,-2.6863078146591994,0,0,0,1,0,0
2.6573,-5.837658179485801,-2.9181488051463997,0,0,0,1,0,0
2.8317,-6.179705274609999,-1.43676106781,1,0,0,0,0,0
3.01,-5.985415993845601,-2.55787008284,0,0,0,1,0,0
2.3902,-4.896416411768399,-2.2754159183732,0,0,0,1,0,0
2.4884,-4.663759079765401,-2.0288807806016,0,0,0,1,0,0
1.8825,-4.7189981890012,-2.496644469155,0,0,0,1,0,0
1.7156,-5.113019027294,-2.9059036824094004,0,0,0,1,0,0
1.8856,-4.793013153100399,-2.7453565176354,0,0,0,1,0,0
1.5392,-4.6414457450002,-2.9222305127254007,0,0,0,1,0,0
2.2932,-4.699678106460601,-2.0882015974164,0,0,0,1,0,0
2.3447,-6.04718583521,-2.07976606842,1,0,0,0,0,0
4.1779,-5.99956591345,0.43211677569699997,1,0,0,0,0,0
2.2587,-5.691805162,-1.7137729555,1,0,0,0,0,0
3.4957,-6.38977715801,-0.790762814972,1,0,0,0,0,0
2.2724,-6.11330949799,-2.41011226848,1,0,0,0,0,0
2.5641,-5.399010671662602,-2.5551489444540003,0,0,0,1,0,0
2.5181,-4.764441200047401,-2.0179962270576,0,0,0,1,0,0
2.1146,-4.883899175192801,-2.4076632439327996,0,0,0,1,0,0
3.3451,-6.4616152114,-1.18423942559,1,0,0,0,0,0
1.7458,-4.6392688342914,-2.8337935151804006,0,0,0,1,0,0
2.849,-5.1203661009362,-1.9126881715194,0,0,0,1,0,0
1.9024,-5.4074462006592015,-3.1031862153944,0,0,0,1,0,0
2.1578,-5.0134253623664,-2.4547389380105997,0,0,0,1,0,0
2.8864,-5.46214108222,-2.3129676281,0,0,0,1,0,0
1.4377,-4.8637627511364,-3.1856367084901995,0,0,0,1,0,0
2.8017,-6.315490080070001,-1.5624776612400002,1,0,0,0,0,0
2.9234,-5.28635554248,-2.1007188339900003,0,0,0,1,0,0
2.5877,-6.076029902099399,-3.0487634476743994,0,0,0,1,0,0
2.5976,-5.2289395225376,-2.3516077931812,0,0,0,1,0,0
2.1626,-4.635187126712401,-2.1690194074806,0,0,0,1,0,0
2.9112,-6.218617553529999,-1.1257349502900003,1,0,0,0,0,0
1.6495,-4.745665345183999,-2.891753762802201,0,0,0,1,0,0
2.4007,-5.0847191880796005,-2.3858941368448,0,0,0,1,0,0
2.9122,-6.611005708787,-2.223170061362,1,0,0,0,0,0
2.5883,-6.173990883999999,-1.66941839981,1,0,0,0,0,0
2.3153,-6.713864739780001,-3.21094329548,1,0,0,0,0,0
2.6206,-5.1288016299328,-2.2223537198462004,0,0,0,1,0,0
1.7453,-5.297240096026202,-3.1625070322092004,0,0,0,1,0,0
3.9995,-4.8596810435574005,-0.3921160414225999,0,0,0,1,0,0
1.9654,-5.0455347953212,-2.8142013188012,0,0,0,1,0,0
2.099,-4.805802503514599,-2.4253506434418,0,0,0,1,0,0
2.5594,-4.91546438047,-2.06752094568,0,0,0,1,0,0
2.3961,-6.090451935550002,-1.93037557103,1,0,0,0,0,0
1.9941,-4.918457632695,-2.847671320949,0,0,0,1,0,0
2.8001,-4.657228347639,-1.5722737594307998,0,0,0,1,0,0
1.7156,-5.028391623489401,-2.8716173387458004,0,0,0,1,0,0
2.1757,-6.43141057531,-2.5301144712999997,1,0,0,0,0,0
1.3801,-4.787842990167,-2.9997829567263996,0,0,0,1,0,0
3.0101,-6.34705528535,-1.39975358576,1,0,0,0,0,0
2.8679,-6.49454098587,-1.91731410678,1,0,0,0,0,0
2.1157,-5.78241907025,-3.1420984943142005,0,0,0,1,0,0
2.8803,-5.942149893510001,-1.08709478521,1,0,0,0,0,0
2.2446,-5.012609020850602,-2.6914779775926005,0,0,0,1,0,0
3.4751,-8.343010291476,-2.7932485532290006,1,0,0,0,0,0
2.4782,-4.751379735794599,-1.9480629705374,0,0,0,1,0,0
2.6568,-6.31984390149,-1.72057580147,1,0,0,0,0,0
1.1627,-4.339943611831399,-2.8093032697063998,0,0,0,1,0,0
2.4628,-5.803371835822202,-3.0835940190152,0,0,0,1,0,0
2.3669,-7.511702514550001,-2.67379057808,1,0,0,0,0,0
2.9945,-6.2695028413400005,-1.26070341423,1,0,0,0,0,0
2.5908,-4.734508677801402,-1.93200825406,0,0,0,1,0,0
2.3375,-7.20366964926,-2.6190956965299996,1,0,0,0,0,0
2.1922,-5.09424317243,-2.63052447775,0,0,0,1,0,0
1.896,-4.5758663098976,-2.3393626704442,0,0,0,1,0,0
2.2765,-6.77835571953,-3.0163819008799995,1,0,0,0,0,0
3.0198,-5.788677688540001,-0.763279317273,1,0,0,0,0,0
2.0587,-4.8036255928058,-2.6460349665464,0,0,0,1,0,0
2.6107,-5.024582029749001,-1.9377226446706,0,0,0,1,0,0
2.0844,-4.563621187160601,-2.351063565504,0,0,0,1,0,0
2.6043,-4.507837850247601,-1.5845188821678002,0,0,0,1,0,0
2.7036,-5.491257262947999,-2.4196362528312,0,0,0,1,0,0
2.4877,-5.1323391098346,-2.3347367351879997,0,0,0,1,0,0
3.0599,-4.999003328920001,-1.77663125222,0,0,0,1,0,0
1.9472,-5.1059440674904,-2.9423669367817995,0,0,0,1,0,0
3.1055,-6.2621557676999995,-1.2479140638200001,1,0,0,0,0,0
2.669,-5.78650077783,-1.6133629490599999,1,0,0,0,0,0
1.9265,-5.028935851166598,-2.8574674191386,0,0,0,1,0,0
2.4298,-5.4319364461332,-2.5785507345736,0,0,0,1,0,0
2.3413,-5.0534260966405995,-2.4267112126348,0,0,0,1,0,0
2.6107,-5.3160159508896,-2.3535125900514,0,0,0,1,0,0
2.6919,-6.990060285959999,-2.18180875789,1,0,0,0,0,0
2.6848,-6.040927216920002,-3.05828743203,0,0,0,1,0,0
1.7349,-4.390828899649599,-2.3861662506834,0,0,0,1,0,0
2.0545,-5.7845959809588,-3.2166576860905995,0,0,0,1,0,0
1.821,-5.3930241672134,-3.1331187376404,0,0,0,1,0,0
1.3518,-5.14213520802,-3.58482770972,0,0,0,1,0,0
2.6044,-4.959274708484999,-2.0930996465111997,0,0,0,1,0,0
1.808,-5.0888008956586,-2.9480813273923996,0,0,0,1,0,0
2.6826,-5.474930432629999,-2.53229138201,0,0,0,1,0,0
2.3353,-4.7108347738432,-2.0389489926298006,0,0,0,1,0,0
2.5673,-5.086079757272601,-2.3913364136167994,0,0,0,1,0,0
2.668,-5.42839896623,-2.51868569008,0,0,0,1,0,0
1.858,-5.246626922046602,-3.0713488962782005,0,0,0,1,0,0
2.8572,-5.1356044758978,-1.907518008586,0,0,0,1,0,0
1.542,-4.957097797776199,-3.0373346664532006,0,0,0,1,0,0
1.6423,-5.1911156989722,-3.1676771951426,0,0,0,1,0,0
1.9554,-5.2950631853174,-2.8708009972300004,0,0,0,1,0,0
1.6987,-4.5802201313152,-2.655831064736,0,0,0,1,0,0
4.0942,-7.756877083130002,-1.3951276505,1,0,0,0,0,0
1.8639,-4.809884211093601,-2.6196399242022,0,0,0,1,0,0
2.0535,-4.465388091426,-2.1815366440562,0,0,0,1,0,0
2.7072,-6.276577801150002,-1.59785246026,1,0,0,0,0,0
2.3675,-5.142679435699999,-2.35051933783,0,0,0,1,0,0
1.5721,-5.273021964390801,-3.2117596369958004,0,0,0,1,0,0
2.2472,-5.7296289855616,-3.0152934455265994,0,0,0,1,0,0
2.6467,-6.79359409449,-2.26888518625,1,0,0,0,0,0
1.8957,-4.959546822323601,-2.7576016403724,0,0,0,1,0,0
2.3518,-5.0264868266192,-2.3445328333776,0,0,0,1,0,0
2.6775,-5.1671696811754,-1.5431575787006002,0,0,0,1,0,0
1.6775,-5.0566914627038,-3.1148871104542004,0,0,0,1,0,0
2.5329,-6.21644064282,-1.82615597084,1,0,0,0,0,0
2.3371,-6.023784045089998,-1.83187036146,1,0,0,0,0,0
2.2533,-4.744576889829601,-2.1616723338384,0,0,0,1,0,0
1.6064,-4.9562814562604,-3.0188309254284,0,0,0,1,0,0
1.9564,-4.576138423736199,-2.4658956053932,0,0,0,1,0,0
2.646,-4.803081365130001,-1.82588385701,0,0,0,1,0,0
2.2305,-6.291544062270002,-2.46154178398,1,0,0,0,0,0
2.6446,-5.09152203404,-2.1524204633300004,0,0,0,1,0,0
2.1313,-5.68146483613,-1.7866994642499996,1,0,0,0,0,0
2.5841,-5.3826838413466,-2.5303865851414,0,0,0,1,0,0
2.3362,-4.767162338433401,-2.1627607891927996,0,0,0,1,0,0
2.8041,-5.3135669263422,-2.1486108695856,0,0,0,1,0,0
1.8815,-4.592737367890801,-2.4786849558074,0,0,0,1,0,0
2.7778,-4.703759814039601,-1.6903711653832,0,0,0,1,0,0
1.6072,-4.367699223368601,-2.4846714602566,0,0,0,1,0,0
2.8313,-5.342683107072401,-2.2345988425832,0,0,0,1,0,0
2.8785,-5.717928090499999,-2.4190920251500003,0,0,0,1,0,0
2.2273,-5.829222650489999,-1.679214498,1,0,0,0,0,0
1.7892,-5.965279569790002,-3.818573497070001,0,0,0,1,0,0
2.7492,-6.559576193289999,-2.32766177538,1,0,0,0,0,0
3.5165,-6.477397814030001,-1.0479103924500002,1,0,0,0,0,0
1.5852,-4.555729885841201,-2.7004577342664,0,0,0,1,0,0
1.8304,-5.6147969456724,-3.2669987462316,0,0,0,1,0,0
0.9384,-5.33914562717,-4.10129977538,0,0,0,1,0,0
1.9748,-4.128783273077801,-1.9192189036458,0,0,0,1,0,0
2.4275,-4.545661673812999,-1.7567669420016,0,0,0,1,0,0
2.6298,-6.668421728731602,-3.1333908514789997,0,0,0,1,0,0
1.9102,-5.0800932528234,-2.8623654682334,0,0,0,1,0,0
2.2992,-5.3976501024696,-2.7189614752912,0,0,0,1,0,0
2.0458,-5.81371216169,-2.0520104568800006,1,0,0,0,0,0
1.6893,-5.360642620419999,-3.2509440297542,0,0,0,1,0,0
2.651,-6.329639999670001,-1.7837062120199998,1,0,0,0,0,0
2.812,-6.3244698367400005,-1.6239753887600001,1,0,0,0,0,0
2.3639,-4.7706998183352,-2.1213994857256,0,0,0,1,0,0
3.3585,-7.4006800684,-1.6691462859699997,1,0,0,0,0,0
1.5786,-4.565525984030802,-2.7567852988566,0,0,0,1,0,0
2.5575,-5.1464890294418,-2.447663978207,0,0,0,1,0,0
2.829,-4.7712440460124,-1.7306440134960002,0,0,0,1,0,0
2.017,-4.299126536041399,-2.0294250082788,0,0,0,1,0,0
1.6827,-5.107576750522,-3.0890362957872,0,0,0,1,0,0
2.6728,-6.74815108344,-2.31704933568,1,0,0,0,0,0
1.9486,-5.0983248800096,-2.8993729502830003,0,0,0,1,0,0
2.2566,-5.379690589122,-2.5921564265036006,0,0,0,1,0,0
2.2566,-5.379690589122,-2.5921564265036006,0,0,0,1,0,0
2.4154,-4.875735760034799,-2.1717405458666,0,0,0,1,0,0
1.7344,-5.107304636683399,-3.0381510079689997,0,0,0,1,0,0
2.9124,-6.86379946485,-2.0033020797699996,1,0,0,0,0,0
1.9199,-5.377513678413201,-2.7529757051162,0,0,0,1,0,0
2.3664,-4.958730480807801,-2.3671182819814,0,0,0,1,0,0
2.5829,-6.116302750209999,-1.90724589475,1,0,0,0,0,0
2.1266,-4.2915073485606,-1.8985382519122,0,0,0,1,0,0
2.7447,-5.006622516401399,-1.8922796336244,0,0,0,1,0,0
2.9614,-5.78160272873,-0.958112825711,1,0,0,0,0,0
3.548,-5.099413335364001,-1.289819594964,0,0,0,1,0,0
2.4972,-4.5546414304868,-1.8457481672238003,0,0,0,1,0,0
2.453,-5.444997910386,-2.5842651251842006,0,0,0,1,0,0
1.8568,-4.6547793230916,-2.5178693485657995,0,0,0,1,0,0
2.6644,-5.3897588011502,-2.3439886057004,0,0,0,1,0,0
1.8167,-5.193020495842401,-3.0814171083064004,0,0,0,1,0,0
2.4366,-6.427600981569999,-2.3064368959700006,1,0,0,0,0,0
2.4697,-4.748658597408601,-1.9390832138636,0,0,0,1,0,0
1.8632,-5.0939710585919995,-2.9788301911542003,0,0,0,1,0,0
1.8186,-5.3350639195916,-3.2267258981187994,0,0,0,1,0,0
1.9983,-4.7894756731986,-2.415010317575,0,0,0,1,0,0
2.5948,-5.56363954402,-2.6114765090400005,0,0,0,1,0,0
1.847,-5.246354808208,-3.0114838517862,0,0,0,1,0,0
2.7396,-4.9905677999239995,-1.9461581736672005,0,0,0,1,0,0
2.9044,-6.7182185611954015,-1.9507841089233997,1,0,0,0,0,0
1.5411,-5.041453087742199,-2.9034546578620004,0,0,0,1,0,0
2.8986,-4.647160135610801,-1.3698210635123997,0,0,0,1,0,0
2.4342,-5.717111748986,-3.066722961022,0,0,0,1,0,0
2.7438,-7.119042245449998,-2.15677428474,1,0,0,0,0,0
2.0937,-5.0757394314057995,-2.8688962003598,0,0,0,1,0,0
1.18,-5.233565457793802,-3.778572762799601,0,0,0,1,0,0
2.9574,-4.757638354082399,-1.6617992123302,0,0,0,1,0,0
2.3859,-5.154652444600001,-2.48467146026,0,0,0,1,0,0
3.1147,-6.60801245656,-1.6220705918899998,1,0,0,0,0,0
2.7208,-7.29074607761,-1.68003083952,1,0,0,0,0,0
1.7504,-4.964989099095601,-2.8365146535664,0,0,0,1,0,0
2.5687,-5.471665066568801,-2.6087553706582,0,0,0,1,0,0
1.8285,-4.5897441156662,-2.4629023531686003,0,0,0,1,0,0
2.4202,-6.396852117809999,-2.1494272110999995,1,0,0,0,0,0
2.3654,-4.733420222447001,-2.0536431399142,0,0,0,1,0,0
4.7948,-4.9617237330324,0.2549706667682,0,0,0,1,0,0
3.312,-7.34516884533,-1.9094228054599995,1,0,0,0,0,0
1.4196,-4.627023711554401,-2.7635881448216004,0,0,0,1,0,0
2.0324,-5.619967108605799,-3.2351614271153997,0,0,0,1,0,0
1.886,-4.77124404601,-2.7527035912800004,0,0,0,1,0,0
2.2295,-4.958730480807801,-2.472154223681,0,0,0,1,0,0
3.0062,-5.6526207692378,-2.3320155968019995,0,0,0,1,0,0
2.3546,-5.0188676391384,-2.3268454338685998,0,0,0,1,0,0
1.8643,-5.223225131926999,-2.9897147446982,0,0,0,1,0,0
1.9386,-5.442004658161402,-3.2463180944979997,0,0,0,1,0,0
2.4204,-5.216150172123402,-2.6830424485959994,0,0,0,1,0,0
1.8,-4.6319217606492,-2.6087553706582,0,0,0,1,0,0
1.975,-4.9296143000776,-2.5867141497316,0,0,0,1,0,0
2.5049,-4.345930116280601,-1.5085991211983998,0,0,0,1,0,0
1.9732,-5.3753367677044,-2.9195093743393996,0,0,0,1,0,0
3.7563,-6.74651840041,-0.952670548939,1,0,0,0,0,0
2.8092,-6.49562944122,-2.20902014175,1,0,0,0,0,0
2.4303,-4.60280557992,-1.7583996250300005,0,0,0,1,0,0
3.0909,-5.786772891667599,-2.3219473847738,0,0,0,1,0,0
3.2578,-6.656992947510001,-1.44084277539,1,0,0,0,0,0
2.3835,-5.60309605061,-1.5031568444300003,1,0,0,0,0,0
2.148,-4.809612097255,-2.5244000806921996,0,0,0,1,0,0
1.5148,-4.621309320943801,-2.8468549794332,0,0,0,1,0,0
2.4399,-6.24528470971,-1.99867614452,1,0,0,0,0,0
2.279,-5.4387392920982,-2.8060379036432,0,0,0,1,0,0
1.4061,-4.6961406265588,-3.10209776004,0,0,0,1,0,0
2.6756,-6.47386033413,-1.9412601245699996,1,0,0,0,0,0
2.0978,-5.80146703895,-1.9428928076000005,1,0,0,0,0,0
2.5685,-5.0112484516576,-2.1848020101193995,0,0,0,1,0,0
2.0453,-5.308940991086001,-2.7595064372426,0,0,0,1,0,0
1.5285,-4.5965469616312,-2.781003430492,0,0,0,1,0,0
1.6038,-5.304859283507001,-3.0101232825932005,0,0,0,1,0,0
2.2362,-5.685002316031201,-2.8724336802616,0,0,0,1,0,0
2.5075,-4.325521578385599,-1.5159461948406001,0,0,0,1,0,0
2.0403,-5.623232474669,-3.2525767127857996,0,0,0,1,0,0
2.3444,-6.308959347940998,-3.2114875231572,0,0,0,1,0,0
2.5998,-5.246354808208,-2.2601775434116,0,0,0,1,0,0
3.2153,-6.710327259879999,-1.37363065725,1,0,0,0,0,0
2.1001,-4.656684119961801,-2.4724263375196,0,0,0,1,0,0
2.1605,-5.980790058590001,-1.97799549278,1,0,0,0,0,0
3.8836,-7.797149931239998,-1.54070855415,1,0,0,0,0,0
2.6603,-5.5685375931104,-2.5978708171142,0,0,0,1,0,0
2.1242,-4.614234361140199,-2.121127371887,0,0,0,1,0,0
2.5134,-4.798727543711,-2.0609902135564004,0,0,0,1,0,0
2.2405,-5.0411809739036,-2.66671561828,0,0,0,1,0,0
2.588,-5.72391459495,-2.80739847284,0,0,0,1,0,0
2.6548,-4.432462316955402,-1.4212505790078003,0,0,0,1,0,0
1.9027,-5.3761531092202,-2.961414905483801,0,0,0,1,0,0
3.3575,-6.198753243309999,-0.8100828975120001,1,0,0,0,0,0
3.5502,-7.745720415749002,-1.8977219103964,1,0,0,0,0,0
2.3283,-6.663795793479999,-2.19405388063,1,0,0,0,0,0
2.6992,-5.535611818639802,-2.5306586989799995,0,0,0,1,0,0
2.5533,-6.4599825283599985,-2.15568582939,1,0,0,0,0,0
1.9448,-4.8487964900134,-2.6185514688478,0,0,0,1,0,0
3.062,-5.2215924488954,-1.7758149107036,0,0,0,1,0,0
3.5723,-4.6370919235826,-0.8226001340878003,0,0,0,1,0,0
2.6745,-5.669491827231,-2.6337898438093994,0,0,0,1,0,0
2.3175,-6.05099542895,-2.17990396102,1,0,0,0,0,0
3.6509,-5.8841896458864,-1.9031641871683995,0,0,0,1,0,0
2.7694,-6.62651619759,-2.38834316139,1,0,0,0,0,0
2.0096,-5.235742368502599,-2.8773317293564005,0,0,0,1,0,0
2.7536,-5.535611818639802,-2.4223573912172003,0,0,0,1,0,0
2.2314,-4.6838955038200005,-2.17255688738,0,0,0,1,0,0
2.5818,-5.2305722055692,-2.1257533071431998,0,0,0,1,0,0
1.9485,-5.473569863439001,-3.0838661328538004,0,0,0,1,0,0
2.3695,-6.39930114236,-2.21963258146,1,0,0,0,0,0
3.4221,-6.460254642200001,-0.949677296714,1,0,0,0,0,0
1.7911,-4.729610628706599,-2.7630439171444,0,0,0,1,0,0
2.5117,-4.9557372285832,-2.091194849641,0,0,0,1,0,0
2.9814,-5.240912531436,-1.9630292316604003,0,0,0,1,0,0
1.4059,-4.661310055218,-3.0732536931484,0,0,0,1,0,0
2.0475,-5.3396898548478,-2.8272627830540005,0,0,0,1,0,0
3.3396,-5.1132911411326,-1.3926786259548,0,0,0,1,0,0
1.9274,-5.3380571718162,-3.0422327155480002,0,0,0,1,0,0
3.0668,-5.108937319715,-1.6073764446102,0,0,0,1,0,0
2.3065,-4.416407600478,-1.9173141067756003,0,0,0,1,0,0
1.5241,-4.7802238026862005,-3.0569268628324,0,0,0,1,0,0
4.2366,-6.5726376575400005,-0.0563275645902,1,0,0,0,0,0
1.6416,-4.6321938744878,-2.8152897741555996,0,0,0,1,0,0
2.6228,-6.00528030406,-1.7594880803900002,1,0,0,0,0,0
2.4088,-4.7323317670926,-2.0321461466648,0,0,0,1,0,0
2.8863,-5.288260339352401,-2.1363657468486,0,0,0,1,0,0
1.4946,-4.7992717713882,-2.9371967738484,0,0,0,1,0,0
2.8696,-5.98432753849,-0.688175897819,1,0,0,0,0,0
2.3984,-5.356560912840999,-2.5706594332541997,0,0,0,1,0,0
2.0921,-5.135060248220599,-2.744268062281,0,0,0,1,0,0
2.6029,-6.12501039305,-1.44955041822,1,0,0,0,0,0
2.5045,-5.176421551687802,-2.4427659291122,0,0,0,1,0,0
2.6464,-4.815054374027,-1.8188088972024,0,0,0,1,0,0
2.6153,-5.033017558745601,-2.2484766483518,0,0,0,1,0,0
2.6626,-5.082814391209402,-2.0520104568826,0,0,0,1,0,0
2.6103,-4.5004907766054005,-1.6928201899306,0,0,0,1,0,0
2.6809,-4.4906946784158,-1.5358105050584,0,0,0,1,0,0
1.9253,-4.8721982801329995,-2.620456265718,0,0,0,1,0,0
2.7852,-6.466785374329999,-1.9861589079400004,1,0,0,0,0,0
2.0295,-5.0847191880796005,-2.7954254639378004,0,0,0,1,0,0
2.4923,-5.142135208024199,-2.3826287707816,0,0,0,1,0,0
2.6744,-5.278736355,-2.30126673304,0,0,0,1,0,0
1.7056,-5.497243767399999,-3.47353314973,0,0,0,1,0,0
2.6152,-6.50406497022,-2.03786053728,1,0,0,0,0,0
1.173,-4.6057988321436,-2.9404621399116,0,0,0,1,0,0
2.8847,-7.32965835653,-3.555167301310001,0,0,0,1,0,0
1.9503,-4.624302573168401,-2.4756917035828,0,0,0,1,0,0
2.1995,-5.44309311352,-2.6210004934,0,0,0,1,0,0
2.8568,-4.9785947910256,-1.8413943458062,0,0,0,1,0,0
2.3718,-4.72688949032,-2.18480201012,0,0,0,1,0,0
3.4958,-5.60554507516,-0.0661236627798,1,0,0,0,0,0
2.9935,-6.346511057670001,-1.4930886324000001,1,0,0,0,0,0
1.7466,-4.9747851972852,-2.7192335891298,0,0,0,1,0,0
1.6871,-4.4923273614473995,-2.5001819490568,0,0,0,1,0,0
1.7552,-4.3679713372072,-2.3940575520028,0,0,0,1,0,0
2.7523,-5.11982187326,-2.08602468671,0,0,0,1,0,0
2.3749,-6.76801539366,-3.93068439858,0,0,0,1,0,0
4.3654,-5.0893451233358,-0.5483093847790002,0,0,0,1,0,0
1.3684,-4.97968324638,-3.1407379251212,0,0,0,1,0,0
1.6577,-4.8678444587154,-2.82998392144,0,0,0,1,0,0
2.2919,-5.2354702546639995,-2.6147418751074003,0,0,0,1,0,0
2.1596,-4.7198145305170005,-2.224530630555,0,0,0,1,0,0
3.6989,-4.960635277678,-0.9123977008257999,0,0,0,1,0,0
3.0916,-4.926893161691599,-1.5246538376758,0,0,0,1,0,0
2.3797,-5.297784323703399,-2.658824316960601,0,0,0,1,0,0
2.4879,-5.546224258345199,-2.5246721945308,0,0,0,1,0,0
2.1707,-5.12091032861,-2.6718857812099994,0,0,0,1,0,0
2.5125,-6.41834911106,-2.38970373059,1,0,0,0,0,0
2.5736,-5.756568255583001,-2.6914779775926005,0,0,0,1,0,0
1.4784,-4.809884211093601,-2.6716136673748,0,0,0,1,0,0
1.2452,-4.610968995077,-2.8269906692154,0,0,0,1,0,0
1.9134,-4.9462132442322,-2.7086211494244,0,0,0,1,0,0
3.3715,-7.1106067164599995,-1.6305061208899996,1,0,0,0,0,0
1.7073,-5.160638949049001,-3.0384231218076,0,0,0,1,0,0
3.9212,-5.194653178874,-0.7578370405009999,0,0,0,1,0,0
3.0206,-6.793866208329999,-1.79867247315,1,0,0,0,0,0
3.5163,-6.7802605164,-0.899608350412,1,0,0,0,0,0
3.1463,-7.302991200350002,-2.1578627401,1,0,0,0,0,0
1.7254,-4.8534224252696,-2.8324329459874,0,0,0,1,0,0
1.6489,-5.1222708978064,-3.0484913338358006,0,0,0,1,0,0
2.9087,-4.7149164814222,-1.4536321258012,0,0,0,1,0,0
2.9155,-5.4964274258814,-2.1545973740348,0,0,0,1,0,0
1.3489,-6.03766185086,-4.23490767013,0,0,0,1,0,0
2.4763,-5.27792001349,-2.48657625713,0,0,0,1,0,0
2.7772,-6.181065843800001,-1.54751140012,1,0,0,0,0,0
1.7571,-4.955193000906,-2.8825018922898,0,0,0,1,0,0
1.7815,-4.721719327387199,-2.6375994375498,0,0,0,1,0,0
2.5922,-5.0188676391384,-2.140175340589,0,0,0,1,0,0
1.9305,-5.6373823942762,-3.0392394633233994,0,0,0,1,0,0
2.8342,-5.926367290870001,-1.49336074624,1,0,0,0,0,0
2.3138,-5.8961626547799995,-1.9630292316600004,1,0,0,0,0,0
2.9014,-6.209909910689999,-1.42424383123,1,0,0,0,0,0
1.9326,-5.652892883076401,-2.8484876624647995,0,0,0,1,0,0
2.389,-5.69561475574,-2.69501545749,0,0,0,1,0,0
1.9168,-5.249892288109799,-2.951074579616999,0,0,0,1,0,0
2.816,-6.821077592190001,-1.93064768487,1,0,0,0,0,0
2.6911,-7.21972436574,-2.7018183034599996,1,0,0,0,0,0
2.4955,-6.22569251333,-1.8756806894700004,1,0,0,0,0,0
1.9315,-4.4161354866394,-2.2065711172074,0,0,0,1,0,0
1.9684,-5.328261073626599,-2.9396457983958006,0,0,0,1,0,0
3.8356,-6.4961736689,-0.5164720656629999,1,0,0,0,0,0
3.0314,-7.15849875205,-2.1711963181900003,1,0,0,0,0,0
1.7022,-4.6934194881728,-2.6139255335916003,0,0,0,1,0,0
1.7808,-6.20337917856,-3.97449472659,0,0,0,1,0,0
3.3754,-6.240386660613801,-2.4264390987961995,0,0,0,1,0,0
2.6498,-4.3968154040988,-1.3758075679616,0,0,0,1,0,0
1.3104,-5.06975292696,-3.57367104233,0,0,0,1,0,0
1.6015,-5.083902846563801,-2.6117486228828,0,0,0,1,0,0
2.5184,-4.737774043864601,-1.866700932796,0,0,0,1,0,0
2.0702,-5.87901948295,-2.02996923596,1,0,0,0,0,0
1.6611,-4.7124674568748,-2.7173287922596,0,0,0,1,0,0
2.2586,-4.7785911196546,-2.296640797784,0,0,0,1,0,0
2.7263,-6.39576366245,-1.82996556459,1,0,0,0,0,0
2.1323,-6.35385813131,-3.11189385823,0,0,0,1,0,0
2.3725,-5.78731711934,-1.5466950586,1,0,0,0,0,0
2.6257,-4.7173655059696005,-1.8296934507464,0,0,0,1,0,0
3.1828,-5.288532453191,-1.8291492230692,0,0,0,1,0,0
2.435,-5.7195607735334,-2.8185551402188,0,0,0,1,0,0
1.9439,-5.150298623182201,-2.6381436652269996,0,0,0,1,0,0
3.8434,-6.820533364510001,-0.712121915616,1,0,0,0,0,0
2.3741,-4.79627851916,-2.11378029824,0,0,0,1,0,0
2.6728,-5.96500745595,-1.72057580147,1,0,0,0,0,0
